time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
7.5007882708691,2.0453870166337e+20,8.0801920691613e+20,2.0160362414267e+21,1.4081341920998e+21,9.1842989965556e+20,2.5593112392962e+20,496064603.76435,1162.7360466385,974.98549985726,1022.949503995
9.0009469250429,1.5641702198565e+20,6.1789972632758e+20,1.5416172997497e+21,1.0767924697249e+21,7.0234041066942e+20,1.9572883936909e+20,379476090.42209,1160.1314726515,974.98496625071,1021.9434293144
10.801137310051,1.1778177319144e+20,4.6527229961951e+20,1.1607942999402e+21,8.1081877178077e+20,5.2888136003497e+20,1.4740353987049e+20,285855046.46121,1157.066559143,974.98329255509,1020.8354738158
12.961365772062,9.0017398407232e+19,3.5559204485679e+20,8.8714062781692e+20,6.1968475083654e+20,4.0422149085197e+20,1.1266812802747e+20,218533591.56024,1154.0167275724,974.98197069536,1019.9694617834
15.553639926474,6.9532164033827e+19,2.7466993242729e+20,6.8524953133494e+20,4.7866823593344e+20,3.1224403488825e+20,8.7036310111637e+19,168837463.81958,1151.2227603809,974.9811072945,1019.3261354607
18.664368911769,5.5661531532413e+19,2.1987779347705e+20,5.4855255719181e+20,3.8318586653706e+20,2.4996370084343e+20,6.9678875338816e+19,135176749.01743,1148.7536758591,974.98070855434,1018.8585811564
22.397243694123,4.7226283879467e+19,1.8655669496411e+20,4.654227376491e+20,3.2511911086752e+20,2.1208767008556e+20,5.9122380645704e+19,114702694.60932,1146.5966032992,974.98077974502,1018.5203998927
26.876693432947,4.2825473557688e+19,1.6917234340382e+20,4.2205182401216e+20,2.9482383165099e+20,1.9232617174475e+20,5.3614368655562e+19,104019506.17634,1144.7769629203,974.98150163181,1018.3030333851
32.252033119537,4.0712913666239e+19,1.6082735259997e+20,4.0123296631908e+20,2.8028176805158e+20,1.8284067778986e+20,5.0970658531388e+19,98892076.27597,1143.32249571,974.98290439545,1018.1461313349
38.702440743444,3.9953122195614e+19,1.578260566276e+20,3.9374546266348e+20,2.7505180710526e+20,1.7942937198708e+20,5.0019926604628e+19,97048391.364855,1142.2998315636,974.98537397889,1018.055369291
46.442929892133,3.9676172721497e+19,1.5673224871245e+20,3.9101711868495e+20,2.7314638582544e+20,1.7818682486538e+20,4.9673767834085e+19,96377413.815113,1141.6699854962,974.98917931347,1017.992088842
55.73151687056,3.9612016287183e+19,1.5647898336207e+20,3.9038566820445e+20,2.7270561270919e+20,1.7789959527505e+20,4.9593835422167e+19,96222775.411735,1141.3289399173,974.99471718401,1017.9530347249
66.877821244672,3.9605010137296e+19,1.5645139981496e+20,3.9031710046986e+20,2.726578909195e+20,1.7786862247426e+20,4.9585233639669e+19,96206359.788555,1141.1609730143,975.00229126617,1017.9330849197
80.253386493606,3.9599354902229e+19,1.5642912232759e+20,3.9026171857638e+20,2.7261932550272e+20,1.7784356642905e+20,4.9578232013054e+19,96192997.714513,1141.0770029088,975.01208435344,1017.9211979963
